Time_s,EC_true,R_soil_true_Ohm,I_true_A,I_meas_A,I_comp_A,EC_raw,EC_est,Error_raw,Error_comp
16.105,1e-05,10000,9.99999684869674e-05,9.86978398764033e-05,6.49662410093238e-05,9.86975887670665e-06,6.49659051234322e-06,-1.30241123293346e-07,-3.50340948765678e-06
16.106,1e-05,10000,9.99999684869674e-05,9.69970636359839e-05,6.49802842219075e-05,9.69966001326469e-06,6.49799552761249e-06,-3.00339986735316e-07,-3.50200447238751e-06
16.107,1e-05,10000,9.99999684869674e-05,9.65863360277386e-05,6.49939049093495e-05,9.65858518436376e-06,6.49935885018036e-06,-3.41414815636241e-07,-3.50064114981964e-06
16.108,1e-05,10000,9.99999684869674e-05,9.55799858724824e-05,6.50073091987979e-05,9.55796843581801e-06,6.50070107165153e-06,-4.42031564181987e-07,-3.49929892834848e-06
16.109,1e-05,10000,9.99999684869674e-05,9.5645946134998e-05,6.50209960701609e-05,9.5645509087048e-06,6.50207216125814e-06,-4.35449091295203e-07,-3.49792783874186e-06
16.11,1e-05,10000,9.99999684869674e-05,9.41547520894702e-05,6.50339267144977e-05,9.41546781736941e-06,6.50336802684016e-06,-5.84532182630587e-07,-3.49663197315984e-06
16.111,1e-05,10000,9.99999684869674e-05,9.96743014261855e-05,6.50482019247489e-05,9.96738933359866e-06,6.50479924030864e-06,-3.26106664013393e-08,-3.49520075969136e-06
16.112,1e-05,10000,9.99999684869674e-05,9.7936053968447e-05,6.50616836883954e-05,9.79355630890857e-06,6.5061514823977e-06,-2.06443691091428e-07,-3.4938485176023e-06
16.113,1e-05,10000,9.99999684869674e-05,9.71129938634464e-05,6.50756853600202e-05,9.71125528849586e-06,6.50755646736116e-06,-2.8874471150414e-07,-3.49244353263884e-06
16.114,1e-05,10000,9.99999684869674e-05,9.34715992251528e-05,6.50894660677945e-05,9.34711617193032e-06,6.50893987255103e-06,-6.52883828069677e-07,-3.49106012744897e-06
16.115,1e-05,10000,9.99999684869674e-05,9.87688878697348e-05,6.51025523272629e-05,9.87684644247804e-06,6.51025410867184e-06,-1.23153557521962e-07,-3.48974589132817e-06
16.116,1e-05,10000,9.99999684869674e-05,9.62763005000951e-05,6.51165810616097e-05,9.62759721062612e-06,6.51165467354135e-06,-3.72402789373884e-07,-3.48834532645865e-06
16.117,1e-05,10000,9.99999684869674e-05,9.71542687645324e-05,6.51301485105166e-05,9.71539027555076e-06,6.51300585190388e-06,-2.84609724449242e-07,-3.48699414809612e-06
16.118,1e-05,10000,9.99999684869674e-05,9.85278827418616e-05,6.51437962960782e-05,9.85275596387055e-06,6.5143655968225e-06,-1.47244036129448e-07,-3.4856344031775e-06
16.119,1e-05,10000,9.99999684869674e-05,9.78917420072565e-05,6.5157435066208e-05,9.7891279596285e-06,6.51572501083716e-06,-2.10872040371505e-07,-3.48427498916284e-06
16.12,1e-05,10000,9.99999684869674e-05,9.92293186498986e-05,6.51705154898872e-05,9.92288874753186e-06,6.51702930601914e-06,-7.71112524681359e-08,-3.48297069398086e-06
16.121,1e-05,10000,9.99999684869674e-05,9.37846677224413e-05,6.51839265486359e-05,9.3784524212067e-06,6.5183671122455e-06,-6.21547578793301e-07,-3.4816328877545e-06
16.122,1e-05,10000,9.99999684869674e-05,9.21754902575736e-05,6.51979940127908e-05,9.21750728660878e-06,6.51977098786604e-06,-7.82492713391222e-07,-3.48022901213396e-06
16.123,1e-05,10000,9.99999684869674e-05,9.51789705069502e-05,6.52106462889904e-05,9.51785790890608e-06,6.52103415011399e-06,-4.82142091093921e-07,-3.47896584988601e-06
16.124,1e-05,10000,9.99999684869674e-05,9.70034224621553e-05,6.52232590622563e-05,9.70029530164399e-06,6.52229385577984e-06,-2.99704698356013e-07,-3.47770614422016e-06
16.125,1e-05,10000,9.99999684869674e-05,9.46460382365168e-05,6.52372874433662e-05,9.46459251137135e-06,6.52369551764664e-06,-5.35407488628646e-07,-3.47630448235337e-06
